ts,timestamp,zone,people_now,total_ids_seen_in_zone,tracked_ids,zone_timer_sec,zone_timer_hhmmss,zone_occupied_duration_sec,zone_occupied_duration_hhmmss,current_owner_id,current_session_start_time,current_session_duration_sec,is_valid_machine_usage,multi_person_detected,last_completed_session_duration_sec,completed_sessions_count,avg_completed_session_duration_sec,current_longest_usage_time_sec,estimated_waiting_time_sec
1773687041.309,2026-03-17 02:50:41,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687041.309,2026-03-17 02:50:41,equipment_b,0,2,,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687042.330,2026-03-17 02:50:42,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687042.330,2026-03-17 02:50:42,equipment_b,0,2,,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687043.343,2026-03-17 02:50:43,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687043.343,2026-03-17 02:50:43,equipment_b,0,2,,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687044.347,2026-03-17 02:50:44,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687044.347,2026-03-17 02:50:44,equipment_b,0,2,,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687045.497,2026-03-17 02:50:45,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687045.497,2026-03-17 02:50:45,equipment_b,0,2,,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687046.638,2026-03-17 02:50:46,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687046.638,2026-03-17 02:50:46,equipment_b,0,2,,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687047.765,2026-03-17 02:50:47,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687047.765,2026-03-17 02:50:47,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687048.825,2026-03-17 02:50:48,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687048.825,2026-03-17 02:50:48,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687049.947,2026-03-17 02:50:49,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687049.947,2026-03-17 02:50:49,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687051.072,2026-03-17 02:50:51,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687051.072,2026-03-17 02:50:51,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687052.122,2026-03-17 02:50:52,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687052.122,2026-03-17 02:50:52,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687053.171,2026-03-17 02:50:53,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687053.171,2026-03-17 02:50:53,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687054.235,2026-03-17 02:50:54,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687054.235,2026-03-17 02:50:54,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687055.418,2026-03-17 02:50:55,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687055.418,2026-03-17 02:50:55,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687056.418,2026-03-17 02:50:56,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687056.418,2026-03-17 02:50:56,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687057.483,2026-03-17 02:50:57,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687057.483,2026-03-17 02:50:57,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687058.506,2026-03-17 02:50:58,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687058.506,2026-03-17 02:50:58,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687059.541,2026-03-17 02:50:59,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687059.541,2026-03-17 02:50:59,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687060.581,2026-03-17 02:51:00,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687060.581,2026-03-17 02:51:00,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687061.617,2026-03-17 02:51:01,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687061.617,2026-03-17 02:51:01,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687062.728,2026-03-17 02:51:02,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687062.728,2026-03-17 02:51:02,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687063.763,2026-03-17 02:51:03,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687063.763,2026-03-17 02:51:03,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687064.779,2026-03-17 02:51:04,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687064.779,2026-03-17 02:51:04,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687065.797,2026-03-17 02:51:05,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687065.797,2026-03-17 02:51:05,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687066.921,2026-03-17 02:51:06,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687066.921,2026-03-17 02:51:06,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687067.993,2026-03-17 02:51:07,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687067.993,2026-03-17 02:51:07,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687069.072,2026-03-17 02:51:09,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687069.072,2026-03-17 02:51:09,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687070.108,2026-03-17 02:51:10,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687070.108,2026-03-17 02:51:10,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687071.114,2026-03-17 02:51:11,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687071.114,2026-03-17 02:51:11,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687072.146,2026-03-17 02:51:12,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687072.146,2026-03-17 02:51:12,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687073.159,2026-03-17 02:51:13,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687073.159,2026-03-17 02:51:13,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687074.254,2026-03-17 02:51:14,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687074.254,2026-03-17 02:51:14,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687075.291,2026-03-17 02:51:15,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687075.291,2026-03-17 02:51:15,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687076.317,2026-03-17 02:51:16,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687076.317,2026-03-17 02:51:16,equipment_b,0,3,,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687077.445,2026-03-17 02:51:17,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687077.445,2026-03-17 02:51:17,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687078.535,2026-03-17 02:51:18,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687078.535,2026-03-17 02:51:18,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687079.556,2026-03-17 02:51:19,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687079.556,2026-03-17 02:51:19,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687080.628,2026-03-17 02:51:20,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687080.628,2026-03-17 02:51:20,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687081.665,2026-03-17 02:51:21,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687081.665,2026-03-17 02:51:21,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687082.718,2026-03-17 02:51:22,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687082.718,2026-03-17 02:51:22,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687083.746,2026-03-17 02:51:23,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687083.746,2026-03-17 02:51:23,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687084.767,2026-03-17 02:51:24,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687084.767,2026-03-17 02:51:24,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687085.787,2026-03-17 02:51:25,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687085.787,2026-03-17 02:51:25,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687086.951,2026-03-17 02:51:26,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687086.951,2026-03-17 02:51:26,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687087.988,2026-03-17 02:51:27,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687087.988,2026-03-17 02:51:27,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687089.096,2026-03-17 02:51:29,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687089.096,2026-03-17 02:51:29,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687090.119,2026-03-17 02:51:30,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687090.119,2026-03-17 02:51:30,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687091.310,2026-03-17 02:51:31,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687091.310,2026-03-17 02:51:31,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687092.350,2026-03-17 02:51:32,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687092.350,2026-03-17 02:51:32,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687093.522,2026-03-17 02:51:33,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687093.522,2026-03-17 02:51:33,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687094.566,2026-03-17 02:51:34,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687094.566,2026-03-17 02:51:34,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687095.619,2026-03-17 02:51:35,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687095.619,2026-03-17 02:51:35,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687096.668,2026-03-17 02:51:36,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687096.668,2026-03-17 02:51:36,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687097.805,2026-03-17 02:51:37,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687097.805,2026-03-17 02:51:37,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687098.836,2026-03-17 02:51:38,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687098.836,2026-03-17 02:51:38,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687099.904,2026-03-17 02:51:39,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687099.904,2026-03-17 02:51:39,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687100.953,2026-03-17 02:51:40,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687100.953,2026-03-17 02:51:40,equipment_b,1,3,8,2.777,00:00:02,2.777,00:00:02,8,,0.000,0,0,2.777,1,2.777,0.000,0.000
1773687102.014,2026-03-17 02:51:42,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687102.014,2026-03-17 02:51:42,equipment_b,1,3,8,3.170,00:00:03,3.170,00:00:03,8,2026-03-17 02:51:41,0.393,1,0,2.777,1,2.777,0.393,2.383
1773687103.053,2026-03-17 02:51:43,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687103.053,2026-03-17 02:51:43,equipment_b,1,3,8,4.209,00:00:04,4.209,00:00:04,8,2026-03-17 02:51:41,1.432,1,0,2.777,1,2.777,1.432,1.344
1773687104.133,2026-03-17 02:51:44,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687104.133,2026-03-17 02:51:44,equipment_b,1,3,8,5.290,00:00:05,5.290,00:00:05,8,2026-03-17 02:51:41,2.513,1,0,2.777,1,2.777,2.513,1.000
1773687105.261,2026-03-17 02:51:45,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687105.261,2026-03-17 02:51:45,equipment_b,1,3,8,6.418,00:00:06,6.418,00:00:06,8,2026-03-17 02:51:41,3.641,1,0,2.777,1,2.777,3.641,1.000
1773687106.262,2026-03-17 02:51:46,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687106.262,2026-03-17 02:51:46,equipment_b,1,3,8,7.418,00:00:07,7.418,00:00:07,8,2026-03-17 02:51:41,4.642,1,0,2.777,1,2.777,4.642,1.000
1773687107.268,2026-03-17 02:51:47,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687107.268,2026-03-17 02:51:47,equipment_b,1,3,8,8.424,00:00:08,8.424,00:00:08,8,2026-03-17 02:51:41,5.648,1,0,2.777,1,2.777,5.648,1.000
1773687108.375,2026-03-17 02:51:48,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687108.375,2026-03-17 02:51:48,equipment_b,1,3,8,9.531,00:00:09,9.531,00:00:09,8,2026-03-17 02:51:41,6.754,1,0,2.777,1,2.777,6.754,1.000
1773687109.453,2026-03-17 02:51:49,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687109.453,2026-03-17 02:51:49,equipment_b,1,3,8,10.609,00:00:10,10.609,00:00:10,8,2026-03-17 02:51:41,7.833,1,0,2.777,1,2.777,7.833,1.000
1773687110.486,2026-03-17 02:51:50,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687110.486,2026-03-17 02:51:50,equipment_b,1,3,8,11.642,00:00:11,11.642,00:00:11,8,2026-03-17 02:51:41,8.865,1,0,2.777,1,2.777,8.865,1.000
1773687111.566,2026-03-17 02:51:51,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687111.566,2026-03-17 02:51:51,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,2026-03-17 02:51:41,9.946,0,0,2.777,1,2.777,9.946,1.000
1773687112.707,2026-03-17 02:51:52,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687112.707,2026-03-17 02:51:52,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,2026-03-17 02:51:41,9.946,0,0,2.777,1,2.777,9.946,1.000
1773687113.782,2026-03-17 02:51:53,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687113.782,2026-03-17 02:51:53,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687114.908,2026-03-17 02:51:54,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687114.908,2026-03-17 02:51:54,equipment_b,1,3,8,12.723,00:00:12,12.723,00:00:12,8,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687116.029,2026-03-17 02:51:56,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687116.029,2026-03-17 02:51:56,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687117.038,2026-03-17 02:51:57,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687117.038,2026-03-17 02:51:57,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687118.121,2026-03-17 02:51:58,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687118.121,2026-03-17 02:51:58,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687119.202,2026-03-17 02:51:59,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687119.202,2026-03-17 02:51:59,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687120.281,2026-03-17 02:52:00,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687120.281,2026-03-17 02:52:00,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687121.371,2026-03-17 02:52:01,equipment_a,0,1,,23.181,00:00:23,23.181,00:00:23,,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687121.371,2026-03-17 02:52:01,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687122.397,2026-03-17 02:52:02,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687122.397,2026-03-17 02:52:02,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687123.469,2026-03-17 02:52:03,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687123.469,2026-03-17 02:52:03,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687124.612,2026-03-17 02:52:04,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687124.612,2026-03-17 02:52:04,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687125.631,2026-03-17 02:52:05,equipment_a,1,2,14,23.181,00:00:23,23.181,00:00:23,14,,0.000,0,0,19.896,3,7.727,0.000,0.000
1773687125.631,2026-03-17 02:52:05,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687126.709,2026-03-17 02:52:06,equipment_a,1,2,14,24.118,00:00:24,24.118,00:00:24,14,2026-03-17 02:52:05,0.937,1,0,19.896,3,7.727,0.937,6.790
1773687126.709,2026-03-17 02:52:06,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687127.834,2026-03-17 02:52:07,equipment_a,1,2,14,25.244,00:00:25,25.244,00:00:25,14,2026-03-17 02:52:05,2.062,1,0,19.896,3,7.727,2.062,5.665
1773687127.834,2026-03-17 02:52:07,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687128.883,2026-03-17 02:52:08,equipment_a,1,2,14,26.293,00:00:26,26.293,00:00:26,14,2026-03-17 02:52:05,3.111,1,0,19.896,3,7.727,3.111,4.616
1773687128.883,2026-03-17 02:52:08,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687129.998,2026-03-17 02:52:09,equipment_a,1,2,14,27.407,00:00:27,27.407,00:00:27,14,2026-03-17 02:52:05,4.226,1,0,19.896,3,7.727,4.226,3.501
1773687129.998,2026-03-17 02:52:09,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
1773687131.008,2026-03-17 02:52:11,equipment_a,1,2,14,28.418,00:00:28,28.418,00:00:28,14,2026-03-17 02:52:05,5.237,1,0,19.896,3,7.727,5.237,2.490
1773687131.008,2026-03-17 02:52:11,equipment_b,0,3,,12.723,00:00:12,12.723,00:00:12,,,0.000,0,0,9.946,2,6.362,0.000,0.000
